geneID,name,altName,description,chr,start,stop,strand,dist2Telo,upstreamOrient,upstreamDist,downstreamOrient,downstreamDist,type,exons,tsLength,spliceAlt,pseudo,tmDom,signalP,loc,subtelo.HP1,ap2gMotifs_1k,ap2gMotifs_3k,family,cvge,heterochrom,hda2KD,hp1KD,combined,trophPep,egcPep,lgcPep,eGC.Troph.ratio,lGC.Troph.ratio,tsGenLoc
PF3D7_0716500,PF3D7_0716500 protein,PF3D7_0716500 protein,conserved Plasmodium protein unknown function,Pf3D7_07_v3,721717,724715,(+),721717,same,249,same,580,protein,10,1341,0,0,0,0,0,FALSE,0,0,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_07_v3: 721717 - 724715 (+)
PF3D7_0716600,SufS,SufS,cysteine desulfurase (SufS),Pf3D7_07_v3,725296,727219,(+),719911,same,580,same,889,protein,2,1641,0,0,1,1,apicoplast,FALSE,0,0,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_07_v3: 725296 - 727219 (+)
PF3D7_0716700,PF3D7_0716700 protein,PF3D7_0716700 protein,conserved Plasmodium protein unknown function,Pf3D7_07_v3,728109,731126,(+),717098,same,889,opposite,943,protein,1,3018,0,0,0,0,0,FALSE,0,0,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_07_v3: 728109 - 731126 (+)
PF3D7_0716800,EIF3I,EIF3I,eukaryotic translation initiation factor 3 subunit I putative (EIF3I),Pf3D7_07_v3,732070,733496,(-),711711,opposite,2873,opposite,943,protein,3,984,0,0,0,0,0,FALSE,0,0,translation,0,0,0,0,0,15,15,15,0.991734939,0.991734939,Pf3D7_07_v3: 732070 - 733496 (-)
PF3D7_0716900,PF3D7_0716900 protein,PF3D7_0716900 protein,drug metabolite transporter putative,Pf3D7_07_v3,736370,737338,(+),708837,opposite,2873,same,1239,protein,1,969,0,0,9,1,intergralMembrane,FALSE,1,1,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_07_v3: 736370 - 737338 (+)
PF3D7_0717000,PF3D7_0717000 protein,PF3D7_0717000 protein,conserved Plasmodium membrane protein unknown function,Pf3D7_07_v3,738578,741209,(+),706629,same,1239,same,800,protein,14,897,0,0,8,0,exported,FALSE,0,0,other,0,0,1,0,1,0,0,0,0.991734939,0.991734939,Pf3D7_07_v3: 738578 - 741209 (+)
PF3D7_0717100,PF3D7_0717100 protein,PF3D7_0717100 protein,conserved Plasmodium protein unknown function,Pf3D7_07_v3,742010,744901,(+),703197,same,800,opposite,289,protein,2,2739,0,0,3,0,secretoryPathway,FALSE,0,0,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_07_v3: 742010 - 744901 (+)
PF3D7_0717200,PF3D7_0717200 protein,PF3D7_0717200 protein,conserved Plasmodium protein unknown function,Pf3D7_07_v3,745191,746663,(-),698544,opposite,2326,opposite,289,protein,2,1296,0,0,0,0,0,FALSE,0,0,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_07_v3: 745191 - 746663 (-)
PF3D7_0717300,PF3D7_0717300 protein,PF3D7_0717300 protein,transcription initiation factor IIE alpha subunit putative,Pf3D7_07_v3,748990,750699,(+),696217,opposite,2326,same,1177,protein,4,1179,0,0,0,0,nucleus,FALSE,1,1,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_07_v3: 748990 - 750699 (+)
PF3D7_0717400,PF3D7_0717400 protein,PF3D7_0717400 protein,queuine tRNA-ribosyltransferase putative,Pf3D7_07_v3,751877,754132,(+),693330,same,1177,same,1630,protein,1,2256,0,0,0,0,0,FALSE,0,0,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_07_v3: 751877 - 754132 (+)
PF3D7_0717500,CDPK4,CDPK4,calcium-dependent protein kinase 4 (CDPK4),Pf3D7_07_v3,755763,757696,(+),689444,same,1630,opposite,1023,protein,2,1587,0,0,0,0,0,FALSE,1,1,other,0,0,0,0,0,29,3,3,-2.276979965,-2.276979965,Pf3D7_07_v3: 755763 - 757696 (+)
PF3D7_0717600,PF3D7_0717600 protein,PF3D7_0717600 protein,conserved Plasmodium protein unknown function,Pf3D7_07_v3,758720,762877,(-),682330,same,1916,opposite,1023,protein,8,3162,0,0,0,0,0,FALSE,2,3,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_07_v3: 758720 - 762877 (-)
PF3D7_0717700,PF3D7_0717700 protein,PF3D7_0717700 protein,serine--tRNA ligase putative,Pf3D7_07_v3,764794,766413,(-),678794,same,943,same,1916,protein,1,1620,0,0,0,0,0,FALSE,0,0,other,0,0,0,0,0,31,8,8,-0.961124439,-0.961124439,Pf3D7_07_v3: 764794 - 766413 (-)
PF3D7_0717800,PF3D7_0717800 protein,PF3D7_0717800 protein,conserved Plasmodium protein unknown function,Pf3D7_07_v3,767357,771949,(-),673258,same,1001,same,943,protein,1,4593,0,0,0,0,0,FALSE,1,1,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_07_v3: 767357 - 771949 (-)
PF3D7_0717900,PF3D7_0717900 protein,PF3D7_0717900 protein,thioredoxin-like protein,Pf3D7_07_v3,772951,775264,(-),669943,same,876,same,1001,protein,8,1350,0,0,1,0,secretoryPathway,FALSE,1,1,other,0,0,0,0,0,6,3,3,-0.005866565,-0.005866565,Pf3D7_07_v3: 772951 - 775264 (-)
PF3D7_0718000,PF3D7_0718000 protein,PF3D7_0718000 protein,dynein heavy chain putative,Pf3D7_07_v3,776141,795637,(-),649570,same,876,same,876,protein,11,17541,0,0,2,0,secretoryPathway,FALSE,1,1,other,0,0,0,0,0,23,0,0,-10.17631033,-10.17631033,Pf3D7_07_v3: 776141 - 795637 (-)
PF3D7_0718100,EST,EST,exported serine/threonine protein kinase (EST),Pf3D7_07_v3,796514,804739,(-),640468,same,7561,same,876,protein,2,8088,0,0,0,0,exported,FALSE,0,1,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_07_v3: 796514 - 804739 (-)
PF3D7_0718300,CRMP2,CRMP2,cysteine repeat modular protein 2 (CRMP2),Pf3D7_07_v3,812301,820635,(-),624572,opposite,1802,same,7561,protein,7,7632,0,0,10,1,parasite surface,FALSE,0,0,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_07_v3: 812301 - 820635 (-)
PF3D7_0718400,PF3D7_0718400 protein,PF3D7_0718400 protein,mitochondrial ribosomal protein S8 precursor putative,Pf3D7_07_v3,822438,823015,(+),622769,opposite,1802,same,1429,protein,2,390,0,0,0,0,mitochondrion,FALSE,1,1,mitoRibosome,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_07_v3: 822438 - 823015 (+)
PF3D7_0718500,PF3D7_0718500 protein,PF3D7_0718500 protein,prefoldin subunit 3 putative,Pf3D7_07_v3,824445,825884,(+),620762,same,1429,same,952,protein,6,579,0,0,0,0,0,FALSE,1,1,other,0,0,0,0,0,9,10,10,1.143577902,1.143577902,Pf3D7_07_v3: 824445 - 825884 (+)
PF3D7_0718600,PF3D7_0718600 protein,PF3D7_0718600 protein,conserved Plasmodium protein unknown function,Pf3D7_07_v3,826837,831305,(+),618370,same,952,opposite,243,protein,10,3345,0,0,0,0,0,FALSE,0,0,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_07_v3: 826837 - 831305 (+)
PF3D7_0718700,PF3D7_0718700 protein,PF3D7_0718700 protein,conserved Plasmodium membrane protein unknown function,Pf3D7_07_v3,831549,832922,(-),612285,same,707,opposite,243,protein,1,1374,0,0,5,0,intergralMembrane,FALSE,0,0,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_07_v3: 831549 - 832922 (-)
PF3D7_0718800,PF3D7_0718800 protein,PF3D7_0718800 protein,conserved Plasmodium protein unknown function,Pf3D7_07_v3,833630,835051,(-),610156,opposite,905,same,707,protein,5,822,0,0,2,0,secretoryPathway,FALSE,1,1,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_07_v3: 833630 - 835051 (-)
PF3D7_0718900,PF3D7_0718900 protein,PF3D7_0718900 protein,conserved Plasmodium protein unknown function,Pf3D7_07_v3,835957,836861,(+),609250,opposite,905,same,1273,protein,2,705,0,0,2,0,secretoryPathway,FALSE,0,0,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_07_v3: 835957 - 836861 (+)
PF3D7_0719000,PF3D7_0719000 protein,PF3D7_0719000 protein,conserved Plasmodium protein unknown function,Pf3D7_07_v3,838135,838596,(+),607072,same,1273,opposite,393,protein,1,462,0,0,0,0,0,FALSE,0,0,other,0,0,0,0,0,5,6,6,1.254289326,1.254289326,Pf3D7_07_v3: 838135 - 838596 (+)
PF3D7_0719100,PF3D7_0719100 protein,PF3D7_0719100 protein,conserved Plasmodium protein unknown function,Pf3D7_07_v3,838990,840024,(-),605183,opposite,1083,opposite,393,protein,4,540,0,0,2,0,secretoryPathway,FALSE,1,1,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_07_v3: 838990 - 840024 (-)
PF3D7_0719200,NEK4,NEK4,NIMA related kinase 4 (NEK4),Pf3D7_07_v3,841108,842830,(+),604099,opposite,1083,same,1664,protein,7,933,0,0,0,0,0,FALSE,1,1,other,0,0,0,0,0,15,0,0,-9.559973323,-9.559973323,Pf3D7_07_v3: 841108 - 842830 (+)
PF3D7_0719300,ARP6,ARP6,actin-related protein putative (ARP6),Pf3D7_07_v3,844495,847593,(+),600712,same,1664,opposite,804,protein,1,3099,0,0,0,0,0,FALSE,1,1,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_07_v3: 844495 - 847593 (+)
PF3D7_0719400,PF3D7_0719400 protein,PF3D7_0719400 protein,conserved Plasmodium protein unknown function,Pf3D7_07_v3,848398,853593,(-),591614,same,1058,opposite,804,protein,1,5196,0,0,1,1,secretoryPathway,FALSE,2,2,other,0,0,0,0,0,2,4,4,1.988141674,1.988141674,Pf3D7_07_v3: 848398 - 853593 (-)
PF3D7_0719500,PF3D7_0719500 protein,PF3D7_0719500 protein,LEM3/CDC50 family protein putative,Pf3D7_07_v3,854652,856654,(-),588553,same,2087,same,1058,protein,3,1416,0,0,2,0,secretoryPathway,FALSE,0,2,other,0,0,0,0,0,2,0,0,-6.659316752,-6.659316752,Pf3D7_07_v3: 854652 - 856654 (-)
PF3D7_0719600,PF3D7_0719600 protein,PF3D7_0719600 protein,60S ribosomal protein L11a putative,Pf3D7_07_v3,858742,859492,(-),585715,opposite,2090,same,2087,protein,2,522,0,0,0,0,0,FALSE,0,0,ribosome,0,0,0,0,0,9,6,6,0.407572824,0.407572824,Pf3D7_07_v3: 858742 - 859492 (-)
PF3D7_0719700,PF3D7_0719700 protein,PF3D7_0719700 protein,40S ribosomal protein S10 putative,Pf3D7_07_v3,861583,862487,(+),583624,opposite,2090,opposite,964,protein,3,414,0,0,0,0,0,FALSE,0,0,ribosome,0,0,0,0,0,6,5,5,0.729180551,0.729180551,Pf3D7_07_v3: 861583 - 862487 (+)
PF3D7_0719800,PF3D7_0719800 protein,PF3D7_0719800 protein,conserved Plasmodium protein unknown function,Pf3D7_07_v3,863452,864813,(-),580394,opposite,1113,opposite,964,protein,1,1362,0,0,1,1,exported,FALSE,0,0,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_07_v3: 863452 - 864813 (-)
PF3D7_0719900,PF3D7_0719900 protein,PF3D7_0719900 protein,conserved Plasmodium membrane protein unknown function,Pf3D7_07_v3,865927,876132,(+),579280,opposite,1113,same,662,protein,1,10206,0,0,4,0,intergralMembrane,FALSE,0,0,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_07_v3: 865927 - 876132 (+)
PF3D7_0720000,CSL4,CSL4,exosome complex component CSL4 putative (CSL4),Pf3D7_07_v3,876795,877500,(+),568412,same,662,opposite,364,protein,2,588,0,0,0,0,0,FALSE,0,0,other,0,0,0,0,0,2,2,2,0.991734939,0.991734939,Pf3D7_07_v3: 876795 - 877500 (+)
PF3D7_0720100,PF3D7_0720100 protein,PF3D7_0720100 protein,small subunit rRNA processing protein putative,Pf3D7_07_v3,877865,878632,(-),566575,opposite,821,opposite,364,protein,1,768,0,0,0,0,nucleus,FALSE,0,0,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_07_v3: 877865 - 878632 (-)
PF3D7_0720200,PF3D7_0720200 protein,PF3D7_0720200 protein,conserved Plasmodium protein unknown function,Pf3D7_07_v3,879454,879946,(+),565753,opposite,821,opposite,518,protein,2,366,0,0,0,0,0,FALSE,0,0,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_07_v3: 879454 - 879946 (+)
PF3D7_0720300,PF3D7_0720300 protein,PF3D7_0720300 protein,conserved Plasmodium protein unknown function,Pf3D7_07_v3,880465,880863,(-),564344,opposite,2072,opposite,518,protein,2,315,0,0,0,0,0,FALSE,0,0,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_07_v3: 880465 - 880863 (-)
PF3D7_0720400,PF3D7_0720400 protein,PF3D7_0720400 protein,ferrodoxin reductase-like protein,Pf3D7_07_v3,882936,884988,(+),562271,opposite,2072,same,1357,protein,2,1929,0,0,0,0,0,FALSE,0,0,other,0,0,0,0,0,20,6,6,-0.743549332,-0.743549332,Pf3D7_07_v3: 882936 - 884988 (+)
PF3D7_0720500,PF3D7_0720500 protein,PF3D7_0720500 protein,conserved Plasmodium protein unknown function,Pf3D7_07_v3,886346,887487,(+),558861,same,1357,opposite,328,protein,6,405,0,0,2,0,secretoryPathway,FALSE,1,1,other,0,0,0,0,0,2,3,3,1.574302924,1.574302924,Pf3D7_07_v3: 886346 - 887487 (+)
PF3D7_0720600,PF3D7_0720600 protein,PF3D7_0720600 protein,conserved Plasmodium protein unknown function,Pf3D7_07_v3,887816,889378,(-),555829,opposite,2304,opposite,328,protein,7,711,0,0,0,0,0,FALSE,0,0,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_07_v3: 887816 - 889378 (-)
PF3D7_0720700,PF3D7_0720700 protein,PF3D7_0720700 protein,phosphoinositide-binding protein putative,Pf3D7_07_v3,891683,899051,(+),553524,opposite,2304,same,699,protein,4,6501,0,0,4,0,intergralMembrane,FALSE,1,1,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_07_v3: 891683 - 899051 (+)
PF3D7_0720800,PF3D7_0720800 protein,PF3D7_0720800 protein,Ham1-like protein putative,Pf3D7_07_v3,899751,901137,(+),545456,same,699,same,411,protein,7,597,0,0,0,0,0,FALSE,0,0,other,0,0,0,0,0,7,1,1,-1.803324212,-1.803324212,Pf3D7_07_v3: 899751 - 901137 (+)
PF3D7_0720900,PF3D7_0720900 protein,PF3D7_0720900 protein,conserved Plasmodium protein unknown function,Pf3D7_07_v3,901549,902787,(+),543658,same,411,same,1355,protein,4,798,0,0,0,0,0,FALSE,1,1,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_07_v3: 901549 - 902787 (+)
PF3D7_0721000,PF3D7_0721000 protein,PF3D7_0721000 protein,conserved Plasmodium membrane protein unknown function,Pf3D7_07_v3,904143,914671,(+),541064,same,1355,same,1762,protein,2,10380,0,0,4,0,intergralMembrane,FALSE,1,1,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_07_v3: 904143 - 914671 (+)
PF3D7_0721100,PF3D7_0721100 protein,PF3D7_0721100 protein,conserved Plasmodium protein unknown function,Pf3D7_07_v3,916434,917168,(+),528773,same,1762,opposite,789,protein,1,735,0,0,1,1,exported,FALSE,0,1,other,0,0,0,0,0,3,4,4,1.405573689,1.405573689,Pf3D7_07_v3: 916434 - 917168 (+)
PF3D7_0721200,PF3D7_0721200 protein,PF3D7_0721200 protein,conserved Plasmodium protein unknown function,Pf3D7_07_v3,917958,920816,(-),524391,opposite,1468,opposite,789,protein,1,2859,0,0,0,0,0,FALSE,0,0,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_07_v3: 917958 - 920816 (-)
PF3D7_0721300,PF3D7_0721300 protein,PF3D7_0721300 protein,DEAD/DEAH box ATP-dependent RNA helicase putative,Pf3D7_07_v3,922285,924984,(+),522922,opposite,1468,same,1707,protein,1,2700,0,0,0,0,0,FALSE,0,0,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_07_v3: 922285 - 924984 (+)
PF3D7_0721400,PF3D7_0721400 protein,PF3D7_0721400 protein,conserved Plasmodium protein unknown function,Pf3D7_07_v3,926692,928028,(+),518515,same,1707,same,485,protein,6,645,0,0,0,0,0,FALSE,1,1,other,0,0,0,0,0,7,9,9,1.353847601,1.353847601,Pf3D7_07_v3: 926692 - 928028 (+)
PF3D7_0721500,PF3D7_0721500 protein,PF3D7_0721500 protein,conserved Plasmodium membrane protein unknown function,Pf3D7_07_v3,928514,930853,(+),516693,same,485,opposite,605,protein,1,2340,0,0,6,0,intergralMembrane,FALSE,0,0,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_07_v3: 928514 - 930853 (+)
PF3D7_0721600,PF3D7_0721600 protein,PF3D7_0721600 protein,40S ribosomal protein S5 putative,Pf3D7_07_v3,931459,932164,(-),513043,opposite,3332,opposite,605,protein,2,588,0,0,0,0,0,FALSE,0,0,ribosome,0,0,0,0,0,12,8,8,0.407372936,0.407372936,Pf3D7_07_v3: 931459 - 932164 (-)
PF3D7_0721700,PSOP1,PSOP1,secreted ookinete protein putative (PSOP1),Pf3D7_07_v3,935497,936900,(+),509710,opposite,3332,same,1378,protein,1,1404,0,0,0,1,secretoryPathway,FALSE,1,1,other,0,0,0,0,0,20,10,10,-0.007544254,-0.007544254,Pf3D7_07_v3: 935497 - 936900 (+)
PF3D7_0721800,PF3D7_0721800 protein,PF3D7_0721800 protein,conserved Plasmodium protein unknown function,Pf3D7_07_v3,938279,938895,(+),506928,same,1378,opposite,819,protein,3,321,0,0,0,0,0,FALSE,1,1,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_07_v3: 938279 - 938895 (+)
PF3D7_0721900,PF3D7_0721900 protein,PF3D7_0721900 protein,V-type ATPase V0 subunit e putative,Pf3D7_07_v3,939715,940250,(-),504957,opposite,1525,opposite,819,protein,3,237,0,0,2,1,secretoryPathway,FALSE,1,1,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_07_v3: 939715 - 940250 (-)
PF3D7_0722000,PF3D7_0722000 protein,PF3D7_0722000 protein,conserved Plasmodium protein unknown function,Pf3D7_07_v3,941776,942513,(+),503431,opposite,1525,same,1509,protein,1,738,0,0,0,0,0,FALSE,0,0,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_07_v3: 941776 - 942513 (+)
PF3D7_0722100,PF3D7_0722100 protein,PF3D7_0722100 protein,PelOta protein homologue putative,Pf3D7_07_v3,944023,945234,(+),501184,same,1509,same,1128,protein,1,1212,0,0,0,0,0,FALSE,0,0,other,0,0,0,0,0,1,4,4,2.980981883,2.980981883,Pf3D7_07_v3: 944023 - 945234 (+)
PF3D7_0722200,RALP1,RALP1,rhoptry-associated leucine zipper-like protein 1 (RALP1),Pf3D7_07_v3,946363,948612,(+),498844,same,1128,opposite,836,protein,1,2250,0,0,1,1,rhoptry,FALSE,1,1,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_07_v3: 946363 - 948612 (+)
PF3D7_0722300,PF3D7_0722300 protein,PF3D7_0722300 protein,ubiquitin carboxyl-terminal hydrolase putative,Pf3D7_07_v3,949449,953114,(-),492093,opposite,1669,opposite,836,protein,1,3666,0,0,0,0,0,FALSE,0,0,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_07_v3: 949449 - 953114 (-)
PF3D7_0722400,PF3D7_0722400 protein,PF3D7_0722400 protein,GTP-binding protein putative,Pf3D7_07_v3,954784,956343,(+),490423,opposite,1669,opposite,576,protein,3,1182,0,0,0,0,0,FALSE,0,0,other,0,0,0,0,0,18,15,15,0.728860735,0.728860735,Pf3D7_07_v3: 954784 - 956343 (+)
PF3D7_0722500,PF3D7_0722500 protein,PF3D7_0722500 protein,cell cycle control protein cwf15 putative,Pf3D7_07_v3,956920,958017,(-),487190,same,868,opposite,576,protein,2,876,0,0,0,0,nucleus,FALSE,0,0,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_07_v3: 956920 - 958017 (-)
PF3D7_0722600,UTP7,UTP7,U3 small nucleolar RNA-associated protein 7 putative (UTP7),Pf3D7_07_v3,958886,960694,(-),484513,opposite,1336,same,868,protein,1,1809,0,0,0,0,nucleus,FALSE,0,0,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_07_v3: 958886 - 960694 (-)
PF3D7_0722700,PF3D7_0722700 protein,PF3D7_0722700 protein,conserved Plasmodium protein unknown function,Pf3D7_07_v3,962031,962447,(+),483176,opposite,1336,same,922,protein,2,240,0,0,1,0,secretoryPathway,FALSE,0,0,other,0,0,0,0,0,2,0,0,-6.659316752,-6.659316752,Pf3D7_07_v3: 962031 - 962447 (+)
PF3D7_0722800,PF3D7_0722800 protein,PF3D7_0722800 protein,conserved Plasmodium protein unknown function,Pf3D7_07_v3,963370,965109,(+),481837,same,922,opposite,554,protein,1,1740,0,0,0,1,secretoryPathway,FALSE,1,1,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_07_v3: 963370 - 965109 (+)
PF3D7_0722900,PF3D7_0722900 protein,PF3D7_0722900 protein,conserved Plasmodium protein unknown function,Pf3D7_07_v3,965664,967782,(-),477425,same,1053,opposite,554,protein,11,939,0,0,0,0,0,FALSE,2,3,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_07_v3: 965664 - 967782 (-)
PF3D7_0723000,PF3D7_0723000 protein,PF3D7_0723000 protein,tRNAHis guanylyltransferase putative,Pf3D7_07_v3,968836,969735,(-),475472,same,756,same,1053,protein,1,900,0,0,0,0,0,FALSE,0,0,other,0,0,0,0,0,3,0,0,-7.241884738,-7.241884738,Pf3D7_07_v3: 968836 - 969735 (-)
PF3D7_0723100,PF3D7_0723100 protein,PF3D7_0723100 protein,conserved Plasmodium protein unknown function,Pf3D7_07_v3,970492,971877,(-),473330,opposite,780,same,756,protein,1,1386,0,0,0,0,0,FALSE,0,0,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_07_v3: 970492 - 971877 (-)
PF3D7_0723200,PF3D7_0723200 protein,PF3D7_0723200 protein,conserved Plasmodium protein unknown function,Pf3D7_07_v3,972658,974272,(+),472549,opposite,780,same,1493,protein,4,1077,0,0,0,1,secretoryPathway,FALSE,1,1,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_07_v3: 972658 - 974272 (+)
PF3D7_0723300,PF3D7_0723300 protein,PF3D7_0723300 protein,conserved Plasmodium protein unknown function,Pf3D7_07_v3,975766,978408,(+),469441,same,1493,opposite,511,protein,1,2643,0,0,0,0,0,FALSE,0,0,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_07_v3: 975766 - 978408 (+)
PF3D7_0723400,PF3D7_0723400 protein,PF3D7_0723400 protein,conserved Plasmodium protein unknown function,Pf3D7_07_v3,978920,983188,(-),462019,same,1589,opposite,511,protein,1,4269,0,0,0,0,0,FALSE,0,0,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_07_v3: 978920 - 983188 (-)
PF3D7_0723500,PF3D7_0723500 protein,PF3D7_0723500 protein,dynactin subunit 5 putative,Pf3D7_07_v3,984778,985458,(-),459749,opposite,1139,same,1589,protein,1,681,0,0,0,0,0,FALSE,0,0,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_07_v3: 984778 - 985458 (-)
PF3D7_0723600,PF3D7_0723600 protein,PF3D7_0723600 protein,conserved Plasmodium protein unknown function,Pf3D7_07_v3,986598,987365,(+),458609,opposite,1139,same,779,protein,3,450,0,0,0,0,0,FALSE,0,0,other,0,0,0,0,0,2,1,1,-0.00110527,-0.00110527,Pf3D7_07_v3: 986598 - 987365 (+)
PF3D7_0723700,PF3D7_0723700 protein,PF3D7_0723700 protein,metallo-hydrolase/oxidoreductase putative,Pf3D7_07_v3,988145,991243,(+),457062,same,779,same,1988,protein,1,3099,0,0,1,1,apicoplast,FALSE,0,0,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_07_v3: 988145 - 991243 (+)
PF3D7_0723800,PF3D7_0723800 protein,PF3D7_0723800 protein,conserved Plasmodium protein unknown function,Pf3D7_07_v3,993232,1000233,(+),451975,same,1988,opposite,467,protein,4,6573,0,0,0,0,0,FALSE,1,4,other,0,0,0,0,0,8,9,9,1.161459802,1.161459802,Pf3D7_07_v3: 993232 - 1000233 (+)
PF3D7_0723900,PF3D7_0723900 protein,PF3D7_0723900 protein,conserved Plasmodium protein unknown function,Pf3D7_07_v3,1000701,1004746,(-),440461,opposite,1588,opposite,467,protein,4,3669,0,0,0,0,0,FALSE,0,0,other,0,0,0,0,0,3,2,2,0.409166953,0.409166953,Pf3D7_07_v3: 1000701 - 1004746 (-)
PF3D7_0724000,PF3D7_0724000 protein,PF3D7_0724000 protein,Rab GTPase activator and protein kinase putative,Pf3D7_07_v3,1006335,1012145,(+),438872,opposite,1588,opposite,1149,protein,1,5811,0,0,7,0,intergralMembrane,FALSE,0,0,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_07_v3: 1006335 - 1012145 (+)
PF3D7_0724100,PF3D7_0724100 protein,PF3D7_0724100 protein,conserved Plasmodium protein unknown function,Pf3D7_07_v3,1013295,1016449,(-),428758,same,2934,opposite,1149,protein,2,3012,0,0,0,0,0,FALSE,0,1,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_07_v3: 1013295 - 1016449 (-)
PF3D7_0724200,TAP42,TAP42,type 2A phosphatase-associated protein 42 putative (TAP42),Pf3D7_07_v3,1019384,1020667,(-),424540,opposite,840,same,2934,protein,1,1284,0,0,0,0,0,FALSE,0,0,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_07_v3: 1019384 - 1020667 (-)
PF3D7_0724300,COQ3,COQ3,3-demethylubiquinone-9 3-methyltransferase putative (COQ3),Pf3D7_07_v3,1021508,1022630,(+),423699,opposite,840,same,1020,protein,2,1005,0,0,0,0,0,FALSE,0,0,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_07_v3: 1021508 - 1022630 (+)
PF3D7_0724400,PAM18,PAM18,mitochondrial import inner membrane translocase subunit TIM14 putative (PAM18),Pf3D7_07_v3,1023651,1024121,(+),421556,same,1020,same,550,protein,2,348,0,0,0,1,mitochondrion,FALSE,0,0,other,0,0,0,0,0,0,0,0,0.991734939,0.991734939,Pf3D7_07_v3: 1023651 - 1024121 (+)
PF3D7_0724500,PF3D7_0724500 protein,PF3D7_0724500 protein,conserved Plasmodium protein unknown function,Pf3D7_07_v3,1024672,1026167,(+),420535,same,550,opposite,276,protein,4,915,0,0,0,0,0,FALSE,0,0,other,0,0,0,0,0,11,0,0,-9.112863815,-9.112863815,Pf3D7_07_v3: 1024672 - 1026167 (+)
PF3D7_0724600,PF3D7_0724600 protein,PF3D7_0724600 protein,protein kinase putative,Pf3D7_07_v3,1026444,1033077,(-),412130,same,1891,opposite,276,protein,5,6126,0,0,0,0,0,FALSE,0,0,other,0,0,0,0,0,4,0,0,-7.655723488,-7.655723488,Pf3D7_07_v3: 1026444 - 1033077 (-)
